2021-07-13 15:28:02,417 | train | INFO | Config : {'random_seed': 42}
2021-07-26 17:11:17,460 | train | INFO | ref: ['This is because if the beef bones are boiled more than 4 times, the content of chondroitin sulfate and calcium is greatly reduced, and the turbidity (cloudiness) and viscosity (stickiness) are also lowered, resulting in a bad taste of the soup.']
2021-07-26 17:11:17,460 | train | INFO | hyp: ['It is because if the butterfly is boiled more than 4 times, the content of chondroitin sulfate and calcium is greatly reduced, and the solidity (cloudiness) and clayness (stickiness) are also lowered, resulting in a bad taste of the reserve.']
2021-07-26 17:11:27,914 | train | INFO | ref: ['Various types of rooms, including standard, twin, triple, suite, suite terrace and disabled rooms, are decorated with gray and brown tones, giving off a cozy atmosphere.']
2021-07-26 17:11:27,914 | train | INFO | hyp: ['Various types of rooms, including standard, twin, triple, suite, suite terrace and disabled rooms, are decorated with gray and brown tones, giving a cozy atmosphere.']
2021-07-26 17:11:36,928 | train | INFO | ref: ['The festival features 10,000 baby camellias on 5 hectares of land inside the Bunjae Park, and is a festival where you can see 10,040,000 flower roads for 2 kilometers.']
2021-07-26 17:11:36,928 | train | INFO | hyp: ['The festival consists of 10,000 baby shops on 5 hectares of the park, and is a festival where you can see 10,040,000 flower roads for 2 kilometers.']
2021-07-26 17:11:57,243 | train | INFO | ref: ['Jang Myeong-hee, who is in her 50s in the Middle East, who is active in a life culture club in Bucheon, said, "It was rewarding to be able to plan a cooperative performance between the clubs by writing a scenario and to show my skills," and added, "I agree with the words of a festival created by citizens," expressing her feelings to participate.']
2021-07-26 17:11:57,244 | train | INFO | hyp: ['Jangnam-hee, who is active in the 50s of the Middle East at the Life Culture Association in Bucheon, said, "I felt rewarded to be able to plan a cooperative performance between the association and show my skills by writing a scenario," and said, "I agree with the words of a festival created by citizens."']
2021-07-26 17:12:04,945 | train | INFO | ref: ['I also made a plan to go out every day, asking the hotel concierge about how and where to do religious mendicancy.']
2021-07-26 17:12:04,946 | train | INFO | hyp: ['I also made a plan to go out every day, asking the hotel concierge about how and where to do it.']
2021-07-26 17:12:08,611 | train | INFO | ref: ['The monument and the monument house remain in the temple today.']
2021-07-26 17:12:08,611 | train | INFO | hyp: ['The temple and the temple remain in the temple today.']
2021-07-26 17:12:19,518 | train | INFO | ref: ['There are three permanent exhibition rooms and two planned exhibition rooms, you can use facilities such as archives and museum shops, and participating various cultural education programs and events is available.']
2021-07-26 17:12:19,519 | train | INFO | hyp: ['There are three commercial exhibition rooms and two planned exhibition rooms, you can use facilities such as archives and museum shops, and participating various cultural education programs and events is available.']
2021-07-26 17:12:23,908 | train | INFO | ref: ['Various cultural events and cultural lectures are held for local cultural development.']
2021-07-26 17:12:23,909 | train | INFO | hyp: ['Various cultural events and cultural lectures are held for local cultural development.']
2021-07-26 17:12:29,800 | train | INFO | ref: ['Different beds and furniture are arranged in each room so that up to 4 people can stay.']
2021-07-26 17:12:29,800 | train | INFO | hyp: ['Different beds and furniture are arranged in each room so that up to 4 people can stay.']
2021-07-26 17:12:41,557 | train | INFO | ref: ['There is Deokmal about 7.6km west of Shingi, located about 20km from Samcheok to Dogye, along Route 38, and a large parking lot across the river about 500m in the direction of Golmal after passing Deokmal.']
2021-07-26 17:12:41,557 | train | INFO | hyp: ['There is Deokmal about 7.6km west of Shingi, located about 20km from Samcheok to Dogyeon along Route 38, and a large parking lot across the river about 500m in the direction of Golmal.']
2021-07-26 17:12:52,039 | train | INFO | ref: ['You can ride a wakeboard while holding a wire controlled by remote control and exchanging conversations between experiencing visitors through a wireless transceiver attached to the helmet.']
2021-07-26 17:12:52,040 | train | INFO | hyp: ['You can ride a wakeboard by holding a wire controlled by remote control and giving conversations between experiencing visitors through a wireless receiver attached to the helmet.']
2021-07-26 17:12:55,891 | train | INFO | ref: ['Most modern democracies adopt this constitutional design.']
2021-07-26 17:12:55,891 | train | INFO | hyp: ['Most modern democracies adopt this constitutional design.']
2021-07-26 17:13:14,869 | train | INFO | ref: ['In Majae (Mahyeon Village), located about 3km from Yangsu-ri in the direction of Paldang Dam, there is the tomb of Dasan Jeong Yak-yong, which is designated as Gyeonggi-do Monument No. 7, and also the birthplace sites of Dasan Jeong Yak-yong and his four brothers.']
2021-07-26 17:13:14,870 | train | INFO | hyp: ['Located about 3km from Yangsu-ri in the direction of Paldang Dam, Mahyeon (Mahyeon-bruck) is located at the oxygen of Dasan Jung-pyeong, which is designated as Gyeongdo Monument No. 7, and is the place where there are four brothers, including Dasan Jung-pyeong.']
2021-07-26 17:13:22,464 | train | INFO | ref: ['On the southernmost tip of Uljin-gun, there is Hupo Port, which is said to be the favorite place for many people.']
2021-07-26 17:13:22,465 | train | INFO | hyp: ['On the southernmost tip of Uljin-gun, there is Hofu Port, which is said to be the favorite place for many people.']
2021-07-26 17:13:39,309 | train | INFO | ref: ["The special mug, which collaborated with Seoul's tote bag and potter Lee Jung-eun, inspired by a coffee menu using a siphon, as well as a landscape of hanok roof tiles on the second floor of the cafe, will harmonize the philosophy of the Blue Bottle with Korean sentiment."]
2021-07-26 17:13:39,310 | train | INFO | hyp: ["The special mug, which collaborated with Seoul's Totbag and Doyle, inspired by a coffee menu using a siphon, and a scenery of Hanok Gyeong, which can be enjoyed at the second floor of the cafe, will harmonize the philosophy of the Blue Bottle with Korean sentiment."]
2021-07-26 17:13:48,859 | train | INFO | ref: ['Meanwhile, the repairman will operate a bus that travels back and forth from two venues to the venue for the convenience of those who wish to participate in the concert.']
2021-07-26 17:13:48,859 | train | INFO | hyp: ['Meanwhile, the repairman will operate a bus that will return to the venue from two venues for the convenience of those who wish to participate in the concert.']
2021-07-26 17:13:59,076 | train | INFO | ref: ["Later, Yi Gwal's Revolt and the Manchu war of 1636 played a great role at the time, and at the end of the year, after returning to home to reform the local functionary."]
2021-07-26 17:13:59,077 | train | INFO | hyp: ["Later, Herb's temple and the hospital played a great role at the time, and at the end of the year, after returning to the country, worked for the reform of the temple."]
2021-07-26 17:14:09,409 | train | INFO | ref: ['In addition, Chef Ryu Tae-hwan will also host the "Hybrid Cooking Class" which will be an opportunity for him to directly communicate with his customers.']
2021-07-26 17:14:09,409 | train | INFO | hyp: ['In addition, the "Hybrid Cooking Class" will be held by Chef Ryu Tae-hwan, who will be presented here to provide the opportunity for him to directly communicate with his customers.']
2021-07-26 17:14:21,760 | train | INFO | ref: ['It is easy to purchase related products by deploying banners that connect to the nation\'s largest "pet style specialist," where you can meet pet fashion and accessories that can be produced in various styles within the exhibition\'s page.']
2021-07-26 17:14:21,762 | train | INFO | hyp: ['It is easy to purchase related products by deploying banners that connect to the nation\'s largest "pet style specialist," where you can meet pet fashion and accessories that can be produced in various styles within the page before the planning.']
2021-07-26 17:14:31,174 | train | INFO | ref: ['Kyochon Chicken is participating for the fourth time this year in an event featuring a variety of experiences, attractions and food items under the theme of jangryu.']
2021-07-26 17:14:31,174 | train | INFO | hyp: ['Kyochon Chicken is participating for the fourth time this year in an event featuring various experiences, attractions and foods under the theme of Jangryu.']
2021-07-26 17:14:37,502 | train | INFO | ref: ["TV Chosun's love reality program Taste of Love 2 airs every Thursday at 11 pm."]
2021-07-26 17:14:37,503 | train | INFO | hyp: ["TV Chosun's love reality program Taste of Love 2 will be broadcast every Thursday at 11 pm."]
2021-07-26 17:14:45,626 | train | INFO | ref: ['In particular, the 1.5km-long section up from the management office is rocky and dense with forests, attracting a large number of summer vacationers in the summer.']
2021-07-26 17:14:45,627 | train | INFO | hyp: ['In particular, the 1.5km-long area up from the management office is rocky and wooden, attracting a large number of summer visitors in the summer.']
2021-07-26 17:14:52,767 | train | INFO | ref: ['In this era of low growth, the fact that only the first place in the field has to survive is not limited to manufacturing.']
2021-07-26 17:14:52,767 | train | INFO | hyp: ['In the era of low growth, the fact that only the first place in the field has to survive is not limited to manufacturing.']
2021-07-26 17:14:58,272 | train | INFO | ref: ['From Haemi to Cheonsu Bay, it is currently less than 10 km in a straight line.']
2021-07-26 17:14:58,272 | train | INFO | hyp: ['From Haemi to Tae-su-man, it is currently less than 10 km in a straight line.']
2021-07-26 17:15:17,655 | train | INFO | ref: ['Yongma Falls, the main waterfall, is 51.4m high, and there is 21.4m high Cheongnyong Falls on its left, and 21m high Baengma Falls on its right. And 700 pyeong of pond is installed below and created new Yongma Waterfall Park.']
2021-07-26 17:15:17,656 | train | INFO | hyp: ['Yongma Falls, the main waterfall, is 51.4m high, Yongma Falls is 21.4m high, Yongma Falls is 21.4m high, Yongma Falls is 21m high, Yongma Falls is 21m high, and Yongma Falls is 21m high.']
2021-07-26 17:15:24,302 | train | INFO | ref: ['From small live fish restaurants in the market to stalls and hand-made combs, there are always many visitors.']
2021-07-26 17:15:24,304 | train | INFO | hyp: ['From small live shops on the market to left and hand-made shops, there is always a visit to the market.']
2021-07-26 17:15:33,797 | train | INFO | ref: ['Immediately after the liberation of Korea, Monk Donghun newly reconstructed the temple to lay the foundation for the current Cheonbosa temple.']
2021-07-26 17:15:33,798 | train | INFO | hyp: ['Immediately after the liberation of the country, Mr. Moongmyeon made the middle window again to establish a foundation for the current Cheonbosa temple.']
2021-07-26 17:15:38,641 | train | INFO | ref: ['It can be used for reservation of prepaid hotels on mobile applications and websites.']
2021-07-26 17:15:38,641 | train | INFO | hyp: ['It can be used for reservation of prepaid hotels on mobile applications and websites.']
2021-07-26 17:15:44,235 | train | INFO | ref: ['Lee Si-jin (1578~1633) was known as a filial son during the middle of Joseon Dynasty.']
2021-07-26 17:15:44,242 | train | INFO | hyp: ['Ishin (1578~1633) was known as a son during the middle of Jordan.']
2021-07-26 17:29:06,006 | train | INFO | Config : {'random_seed': 42, 'batch_size': 4}
2021-07-26 17:29:06,007 | train | INFO | device: cpu
2021-07-26 17:29:06,007 | train | INFO | CUDA is available : False
2021-07-26 17:29:06,007 | train | INFO | PyTorch version : 1.9.0
2021-07-26 17:29:37,961 | train | INFO | loss: 2.01820254
2021-07-26 17:29:48,546 | train | INFO | loss: 2.25580454
2021-07-26 17:30:01,630 | train | INFO | loss: 2.14020896
2021-07-26 17:32:48,531 | train | INFO | Config : {'random_seed': 42, 'batch_size': 4}
2021-07-26 17:32:48,532 | train | INFO | device: cpu
2021-07-26 17:32:48,532 | train | INFO | CUDA is available : False
2021-07-26 17:32:48,532 | train | INFO | PyTorch version : 1.9.0
2021-07-26 17:33:20,048 | train | INFO | loss: 3.76102614
2021-07-26 17:33:33,161 | train | INFO | loss: 2.59607315
2021-07-26 17:33:55,348 | train | INFO | loss: 2.50502181
2021-07-26 17:34:14,612 | train | INFO | loss: 2.52853394
2021-07-26 17:34:25,937 | train | INFO | loss: 2.63940024
2021-07-26 17:34:40,257 | train | INFO | loss: 2.69563484
2021-07-26 17:34:59,992 | train | INFO | loss: 2.89325571
2021-07-26 17:35:15,277 | train | INFO | loss: 2.41585636
2021-07-26 17:35:28,209 | train | INFO | loss: 1.75389969
2021-07-26 17:35:43,025 | train | INFO | loss: 1.47690594
2021-07-26 17:35:55,888 | train | INFO | loss: 2.51211762
2021-07-26 17:36:13,210 | train | INFO | loss: 2.56726432
2021-07-26 17:36:24,728 | train | INFO | loss: 1.98032892
2021-07-26 17:36:41,584 | train | INFO | loss: 3.52195215
2021-07-26 17:36:58,090 | train | INFO | loss: 3.94274020
2021-07-26 17:37:11,874 | train | INFO | loss: 2.78842998
2021-07-26 17:37:28,111 | train | INFO | loss: 1.82813430
2021-07-26 17:37:46,339 | train | INFO | loss: 1.96218431
2021-07-26 17:38:02,590 | train | INFO | loss: 2.21844339
2021-07-26 17:38:13,076 | train | INFO | loss: 2.53601360
2021-07-26 17:38:24,168 | train | INFO | loss: 2.31587958
2021-07-26 17:38:37,907 | train | INFO | loss: 4.01747322
2021-07-26 17:38:51,786 | train | INFO | loss: 3.03284431
2021-07-26 17:39:08,197 | train | INFO | loss: 4.36033678
2021-07-26 17:39:15,116 | train | INFO | loss: 0.85463816
2021-07-26 17:39:31,576 | train | INFO | loss: 0.53945440
2021-07-26 17:39:42,746 | train | INFO | loss: 0.91638547
2021-07-26 17:40:00,046 | train | INFO | loss: 1.58253622
2021-07-26 17:40:15,059 | train | INFO | loss: 1.15285075
2021-07-26 17:40:36,881 | train | INFO | loss: 2.05819583
2021-07-26 17:40:51,894 | train | INFO | loss: 0.81741923
2021-07-26 17:41:07,351 | train | INFO | loss: 1.90344727
2021-07-26 17:41:22,139 | train | INFO | loss: 0.59110999
2021-07-26 17:41:42,018 | train | INFO | loss: 1.69030070
2021-07-26 17:41:57,161 | train | INFO | loss: 1.84526801
2021-07-26 17:42:14,694 | train | INFO | loss: 1.39082706
2021-07-26 17:42:25,947 | train | INFO | loss: 1.38366592
2021-07-26 17:42:41,800 | train | INFO | loss: 3.02896857
2021-07-26 17:42:55,900 | train | INFO | loss: 1.14490616
2021-07-26 17:43:10,992 | train | INFO | loss: 1.27680814
2021-07-26 17:43:22,722 | train | INFO | loss: 0.62106442
2021-07-26 17:43:34,620 | train | INFO | loss: 0.29530689
2021-07-26 17:43:42,247 | train | INFO | loss: 0.38945112
2021-07-26 17:43:56,835 | train | INFO | loss: 1.55347252
2021-07-26 17:44:10,821 | train | INFO | loss: 1.40479302
2021-07-26 17:44:22,650 | train | INFO | loss: 0.71437067
2021-07-26 17:44:40,422 | train | INFO | loss: 0.90316212
2021-07-26 17:44:53,455 | train | INFO | loss: 1.13499582
2021-07-26 17:45:09,899 | train | INFO | loss: 1.50873327
2021-07-26 17:45:20,051 | train | INFO | loss: 3.28798079
2021-07-26 17:45:37,495 | train | INFO | loss: 0.24872477
2021-07-26 17:45:52,183 | train | INFO | loss: 1.05663371
2021-07-26 17:46:00,414 | train | INFO | loss: 0.44262341
2021-07-26 17:46:14,798 | train | INFO | loss: 0.43644452
2021-07-26 17:46:36,044 | train | INFO | loss: 0.76350999
2021-07-26 17:46:54,259 | train | INFO | loss: 0.45189539
2021-07-26 17:47:09,676 | train | INFO | loss: 0.78802174
2021-07-26 17:47:26,045 | train | INFO | loss: 1.63220084
2021-07-26 17:47:39,205 | train | INFO | loss: 0.42528823
2021-07-26 17:47:55,343 | train | INFO | loss: 0.41118455
2021-07-26 17:48:08,822 | train | INFO | loss: 0.40082553
2021-07-26 17:48:24,409 | train | INFO | loss: 0.89119101
2021-07-26 17:48:38,961 | train | INFO | loss: 0.57557660
2021-07-26 17:48:50,877 | train | INFO | loss: 0.15872222
2021-07-26 17:49:11,689 | train | INFO | loss: 1.18822098
2021-07-26 17:49:30,554 | train | INFO | loss: 0.54516971
2021-07-26 17:49:46,421 | train | INFO | loss: 1.73488569
2021-07-26 17:50:00,368 | train | INFO | loss: 1.36638296
2021-07-26 17:50:15,986 | train | INFO | loss: 1.72285509
2021-07-26 17:50:30,869 | train | INFO | loss: 0.38427535
2021-07-26 17:50:45,402 | train | INFO | loss: 0.77650410
2021-07-26 17:51:00,789 | train | INFO | loss: 2.09113574
2021-07-26 17:51:18,646 | train | INFO | loss: 0.91954648
2021-07-26 17:51:32,897 | train | INFO | loss: 0.51409757
2021-07-26 17:51:43,455 | train | INFO | loss: 0.77040297
2021-07-26 17:51:51,402 | train | INFO | ref: ['Facilities that can be reserved for each resort can be found in Sumnadeuri (Forest Outing), and reservations can be made on a first-come, first-served basis.']
2021-07-26 17:51:51,402 | train | INFO | hyp: ['Facilities that can be reserved for each resort can be found in Forest Nadole, and reservations can be made on a first place.']
2021-07-26 17:52:02,378 | train | INFO | ref: ['In particular, Da-young, who proposed an activity, made everyone laugh by making a long face and saying, "Who said we should ride this?" and is drawing attention to the hardcore Goseong travel that made the two soul-blowing.']
